X,Y,PDV/ HIBRI,MARCA (IZZ,REGI�N O,HUB,CADENA,IZ_ID PDV,Nombre del,Direcci�,LATITUD,LONGITUD,ESTATUS,icon_url
19.28114345,-99.64102194,PDV,IZZI,METROPOLITANA,TOLUCA,Coppel,IZ-PEND10112,COPPEL 5 DE MAYO,PROLONGACI�N 5 DE MAYO #701 LOTE 2 INTERIOR 801-B COL. SAN SEBASTIAN ENTRE AVENIDA PASEO TOLLOCAN Y URAWA,19.281143449999998,-99.641021940000002,ABIERTO,./0.png
19.29074088,-99.73470654,PDV,IZZI,METROPOLITANA,TOLUCA,Coppel,IZ-PEND10111,COPPEL 16 DE SEPTIEMBRE ZINACANTEPEC,"AVENIDA 16 DE SEPTIEMBRE #339-C COLONIA BARRIO DE SAN MIGUEL ENTRE CALLE NI�OS HEROES Y PASEO PRESIDENTE ADOLFO LOPEZ MATEOS, 51354, ZINACANTEPEC, ESTADO DE M�XICO, 51354",19.290740880000001,-99.734706540000005,ABIERTO,./0.png
16.85851648,-99.91575747,PDV,IZZI,OCCIDENTE,ACAPULCO,CHEDRAUI,IZ-01582,CHEDRAUI PIE DE LA CUESTA,"CALZADA PIE DE LA CUESTA NUM 239 COL. LOS NARANJOS C.P. 039480, ACAPULCO DE JUAREZ, GUERRERO",16.858516479999999,-99.915757470000003,ABIERTO,./0.png
19.6199101,-99.2366405,PDV,IZZI,METROPOLITANA,CUAUTITLAN,CHEDRAUI,IZ-01707,CHEDRAUI LAGO,"BOSQUES DE BOLOGNIA LOTE 17 MANZANA 4 COL. BOSQUES DEL LAGO, CUAUTITLAN IZCALLI, C.P. 54766, ESTADO DE MEXICO",19.619910099999998,-99.236640499999993,ABIERTO,./0.png
27.48147587,-99.53961362,PDV,IZZI,NORESTE,NUEVO LAREDO,CHEDRAUI,IZ-02095,CHEDRAUI NUEVO LAREDO II,"CALLE PERU NUMERO 6301, COL. HIPODROMO, C.P. 88170, NUEVO LAREDO, TAMAULIPAS",27.481475870000001,-99.539613619999997,ABIERTO,./0.png
20.53213885,-100.837457,PDV,IZZI,NORESTE,CELAYA,SORIANA,IZ-03335,HIPER CELAYA,"12 DE OCTUBRE 200, FRACCIONAMIENTO, LOS SAUCES C.P.38020 CELAYA GUANAJUATO (CELAYA)",20.532138849999999,-100.837457000000001,ABIERTO,./0.png
20.61464208,-103.3961132,PDV,IZZI,OCCIDENTE,TLAQUEPAQUE,CHEDRAUI,IZ-02842,CHEDRAUI GUADALAJARA COLON,"AVENIDA COLON NUM  4856, FRACCIONAMIENTO MIRADOR DEL TESORO, C.P. 45608, TLAQUEPAQUE, JALISCO",20.614642079999999,-103.396113200000002,ABIERTO,./0.png
19.42936064,-99.14297298,PDV,IZZI,METROPOLITANA,CENTRO,CHEDRAUI,IZ-01581,CHEDRAUI ISSSTE BUEN TONO,"CALLE BUEN TONO NUM 8 COL. CENTRO DEL. CUAUHTEMOC C.P. 06700, CIUDAD DE MEXICO",19.429360639999999,-99.142972979999996,ABIERTO,./0.png
27.48458609,-99.5037028,PDV,IZZI,NORESTE,NUEVO LAREDO,CHEDRAUI,IZ-02094,CHEDRAUI NUEVO LAREDO I AQUILES,"AVENIDA AQUILES SERDAN NUM 1725, COL. FERROCARRILES, C.P. 88050, NUEVO LAREDO, TAMAULIPAS",27.484586090000001,-99.503702799999999,ABIERTO,./0.png
31.65807487,-106.4409701,PDV,IZZI,PACIFICO,CD. JUAREZ,CENTRO COMERCIAL,IZ-01730,GRAN PATIO ZARAGOZA,"GRAN PATIO ZARAGOZA BLVD. ZARAGOZA NUM 6008 LOC. I-13 C.P. 32685, PARQUE INDUSTRIAL ZARAGOZA, CIUDAD JUAREZ, CHIHUAHUA",31.658074870000000,-106.440970100000001,ABIERTO,./0.png
19.60369691,-99.01341382,PDV,IZZI,METROPOLITANA,ECATEPEC,CHEDRAUI,IZ-01912,CHEDRAUI ECATEPEC ( MEXICO PALOMAS),"AVENIDA CENTRAL ESQUINA AVENIDA JARDINES DE MORELOS S/N COL. SANTA CRUZ VENTA DE CARPIO C.P. 55065, ECATEPEC DE MORELOS, ESTADO DE MEXICO",19.603696910000000,-99.013413819999997,ABIERTO,./0.png
19.3603308,-99.2927847,PDV,IZZI,METROPOLITANA,SANTA FE,CHEDRAUI,IZ-01897,CHEDRAUI CUAJIMALPA FRONDOSO (AJUSCO),"JOSE MARIA CASTORENA NUM 316 COL. CUAJIMALPA C.P. 0500, CUAJIMALPA, CIUDAD DE MEXICO",19.360330800000000,-99.292784699999999,ABIERTO,./0.png
20.6315684,-87.0918769,PDV,IZZI,SURESTE,PLAYA DEL CARMEN,SORIANA,IZ-03034,SORIANA MEGA PLAYA DEL CARMEN,"AV. 30 NTE S/N, GONZALO GUERRERO, 77720, QUINTANA ROO (SORIANA SUPER PLAYA DEL CARMEN)",20.631568399999999,-87.091876900000003,ABIERTO,./0.png
19.3355852,-99.1587438,PDV,IZZI,METROPOLITANA,TLALPAN,CHEDRAUI,IZ-01498,CHEDRAUI COPILCO,"AVENIDA PEDRO HENRIQUEZ URE�A NUM 514 E3 COL. PUEBLA DE LOS REYES, COYOACAN C.P. 04330, CIUDAD DE MEXICO",19.335585200000001,-99.158743799999996,ABIERTO,./0.png
19.30312422,-99.11876737,PDV,IZZI,METROPOLITANA,TLALPAN,CHEDRAUI,IZ-01220,CHEDRAUI COAPA,"CALZADA DEL HUESO NUM 670 COL. ROBLES COYOACAN C.P. 04870, MEXICO, DISTRITO FEDERAL",19.303124220000001,-99.118767370000000,ABIERTO,./0.png
20.57976092,-101.2065397,PDV,IZZI,NORESTE,SALAMANCA,WALMART,IZ-03249,SM Salamanca,"Av Faja De Oro, 805, Colonia Zona Centro, CP 36000, Salamanca",20.579760919999998,-101.206539699999993,ABIERTO,./0.png
21.1495263,-86.8756825,PDV,IZZI,SURESTE,CANCUN,CHEDRAUI,IZ-01590,CHEDRAUI MUNDO MAYA,"AVENIDA LOPEZ PORTILLO NUM MANZANA 53 LOTE 1, COL. SUPER MANZANA 9, LOCALIDAD CANCUN C.P. 77537, MUNICIPIO BENITO JUAREZ, QUINTANA ROO",21.149526300000002,-86.875682499999996,ABIERTO,./0.png
19.60834135,-99.17752812,PDV,IZZI,METROPOLITANA,MELCHOR OCAMPO,CHEDRAUI,IZ-01603,CHEDRAUI CIUDAD LABOR,BLVD. REFORMA 42 COL. SANTA BARBARA CP.54944 TULTITLAN. EDO DE MEXICO,19.608341350000000,-99.177528120000005,ABIERTO,./0.png
21.8799204,-102.2609098,PDV,IZZI,OCCIDENTE,AGUASCALIENTES,CENTRO COMERCIAL,IZ-02666,ESPACIO AGUSCALIENTES,"AV. TECNOLOGICO NUM 12O COL. OJOLOTE, AGUASCALIENTES, AGUASCALIENTES, C.P. 20196 (ESPACIO AGUASCALIENTES)",21.879920400000000,-102.260909799999993,ABIERTO,./0.png
25.67175748,-100.3156078,PDV,IZZI,NORESTE,MONTERREY,TIENDAS DE SOL,IZ-02700,DEL SOL (102) MTY,"CALLE JUAREZ ENTRE JUAN IGNACIO RAMON Y 15 DE MAYO, ZONA CENTRO, 528 SUR, C.P. 64000, MONTERREY, NUEVO LEON",25.671757480000000,-100.315607799999995,ABIERTO,./0.png
21.85920013,-102.3152496,PDV,IZZI,OCCIDENTE,AGUASCALIENTES,CENTRO COMERCIAL,IZ-00871,VELARIA MALL,"CENTRO COMERCIAL VELARIA MALL, AV.  DE LOS MAESTROS NUM 2615, FRACCIONAMIENTO NUEVA ESPA�A, AGUASCALIENTES, AGUASCALIENTES, C.P. 20210",21.859200130000001,-102.315249600000001,ABIERTO,./0.png
22.75823877,-102.5042478,PDV,IZZI,PACIFICO,ZACATECAS,SORIANA,IZ-03333,SORIANA CAMINO REAL (SPAUZ),"CARRETERA A. SAUCEDA DE LA BORDA S/N, COL. S.P.A.U.A.Z, C.P. 98615, GUADALUPE, ZACATECAS (CAMINO REAL)",22.758238769999998,-102.504247800000002,ABIERTO,./0.png
19.4709585,-99.2385294,PDV,IZZI,METROPOLITANA,SATELITE,Coppel,IZ-03398,COPPEL SAN BARTOLO,"AV. ESTACAS NUM 14 COL. SAN BARTOLO NAUCALPAN, CENTRO, NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, C.P. 53000, NAUCALPAN, ESTADO DE M�XICO",19.470958499999998,-99.238529400000004,ABIERTO,./0.png
19.5618477,-99.2439015,PDV,IZZI,METROPOLITANA,ARBOLEDAS,CHEDRAUI,IZ-01709,CHEDRAUI ATIZAPAN,"AVENIDA SAN MATEO NUM 17 ESQUINA COMONFORT COL. CENTRO ATIZAPAN C.P. 52900, ATIZAPAN DE ZARAGOZA, ESTADO DE MEXICO",19.561847700000001,-99.243901500000007,ABIERTO,./0.png
26.08984453,-98.27925139,PDV,IZZI,NORESTE,REYNOSA,TIENDAS DE SOL,IZ-03089,DEL SOL 113 REYNOSA (BRUCKE BRIDGE),"TIENDA DEL SOL REYNOSA, UBICADO EN CALLE HIDALGO NUM 405 ESQ. MADERO ZONA CENTRO, REYNOSA, TAMAULIPAS C.P. 88500",26.089844530000001,-98.279251389999999,ABIERTO,./0.png
19.4358524,-99.110124,PDV,IZZI,METROPOLITANA,CENTRO,CHEDRAUI,IZ-01532,CHEDRAUI ANFORA,"ANFORA NUM 71  VENUSTIANO CARRANZA, GUSTAVO A MADERO C.P. 15320 CIUDAD DE MEXICO",19.435852400000002,-99.110123999999999,ABIERTO,./0.png
21.50214023,-104.902396,PDV,IZZI,PACIFICO,TEPIC,SORIANA,IZ-03040,SORIANA CAMINO VIEJO,"SORIANA CAMINO VIEJO TEPIC, CAMINO VIEJO AL TECOLOTE NUM 89, TEPIC, NAYARIT, C.P. 63137",21.502140229999998,-104.902395999999996,ABIERTO,./0.png
19.3103934,-99.6379341,PDV,IZZI,METROPOLITANA,TOLUCA,CHEDRAUI,IZ-03160,CHEDRAUI ALFREDO DEL MAZO,"AVENIDA ALFREDO DEL MAZO NUM 705, COL. TLACOPA, C.P. 50010, TOLUCA, ESTADO DE MEXICO",19.310393399999999,-99.637934099999995,ABIERTO,./0.png
20.66693183,-103.4095974,PDV,IZZI,OCCIDENTE,ZAPOPAN,WALMART,IZ-03193,SUPERCENTER NI�O OBRERO (3878),"AV. NI�O OBRERO NUM 1551, COL. CHAPALITA, C.P. 45050, ZAPOPAN, JALISCO",20.666931829999999,-103.409597399999996,ABIERTO,./0.png
20.9955589,-89.6664199,PDV,IZZI,SURESTE,MERIDA,CHEDRAUI,IZ-01585,CHEDRAUI MERIDA 4 (ORIENTE),"CALLE 57  NUM 746-A COL. PACABTUN ENTRE 4 Y 16 C.P. 97160 MERIDA, YUCATAN",20.995558899999999,-89.666419899999994,ABIERTO,./0.png
20.9958427,-89.6665233,PDV,IZZI,SURESTE,MERIDA,CHEDRAUI,IZ-01599,CHEDRAUI MERIDA 3 AMERICAS (CALLE 21),"CALLE 21 NUM 327, 329, 331 COL. MIGUEL HIDALGO C.P. 97229, MERIDA, YUCATAN",20.995842700000001,-89.666523299999994,ABIERTO,./0.png
19.29922469,-99.2121584,PDV,IZZI,METROPOLITANA,TLALPAN,CHEDRAUI,IZ-02316,CHEDRAUI AJUSCO,"CARRET. PICACHO -AJUSCO NUM 175, COL. HEROES DE PADIERNA, TLALPAN, MEXICO, DISTRITO FEDERAL, C.P. 14200",19.299224689999999,-99.212158400000007,ABIERTO,./0.png
19.35907117,-99.06332421,PDV,IZZI,METROPOLITANA,ROJO GOMEZ,CHEDRAUI,IZ-00285,CHEDRAUI  IZTAPALAPA,"SOTO Y GAMA NUM 21 COL. PROGRESISTA , DEL IZTAPALAPA MEXICO, DISTRITO FEDERAL C.P. 09240",19.359071170000000,-99.063324210000005,ABIERTO,./0.png
32.5885418,-115.4481716,PDV,IZZI,PACIFICO,MEXICALI,SUPER CHIVAS,IZ-03416,SUPER CHIVAS CAMPESTRE,"GRAL. SANTIAGO VIDAURRI 158, COL. AMPLIACI�N SOLIDARIDAD, 21387 MEXICALI, B.C.",32.588541800000002,-115.448171599999995,ABIERTO,./0.png
19.4395184,-99.0965607,PDV,IZZI,METROPOLITANA,CENTRO,CENTRO COMERCIAL,IZ-03099,ENCUENTRO OCEANIA,"AVENIDA DEL PE�ON NUM. 355 Y EL NUM.440 Y 390, CALLE ORIENTE NUM 158, LOC. IB-04 COL.MOCTEZUMA, SEGUNDA SECCION, ALCALDIA VENUSTIANO CARRANZA, CIUDAD DE MEXICO (ENCUENTRO OCEANIA)",19.439518400000001,-99.096560699999998,ABIERTO,./0.png
20.9955365,-89.6665232,PDV,IZZI,SURESTE,MERIDA,CHEDRAUI,IZ-01597,CHEDRAUI MERIDA 2 (AV. ITZAES),"CALLE 86 B NUM 554 COLONIA CENTRO C.P. 97000, MERIDA YUCATANA",20.995536500000000,-89.666523200000000,ABIERTO,./0.png
19.36704153,-99.16601507,PDV,IZZI,METROPOLITANA,SARATOGA,CENTRO COMERCIAL,IZ-00281,PLAZA UNIVERSIDAD,"PLAZA UNIVERSIDAD AV. UNIVERSIDAD NUM 1000 LUGAR 8 COL. SANTA CRUZ ATOYAC, MEXICO, C.P. 03310 , BENITO JUAREZ, CIUDAD DE MEXICO",19.367041530000002,-99.166015070000000,ABIERTO,./0.png
17.0787636,-96.7441803,PDV,IZZI,OCCIDENTE,OAXACA,CHEDRAUI,IZ-01612,CHEDRAUI MADERO (FEMSA),"CALZADA FRANCISCO I MADERO NUM 1332 COL. EXMARQUEZADO  C.P. 68030 OAXACA, OAXACA",17.078763599999998,-96.744180299999996,ABIERTO,./0.png
20.58595875,-100.400998,PDV,IZZI,NORESTE,QUERETARO,LA COMER,IZ-02543,COMERCIAL MX DE ZARAGOZA (BRUCKE BRIDGE),"CALLE IGNACIO ZARAGOZA NUM 150, COL. CENTR, C.P. 76000, SANTIAGO DE QUERETARO, QUERETARO (LA COMER ZARAGOZA)",20.585958750000000,-100.400998000000001,ABIERTO,./0.png
25.72610172,-100.2156131,PDV,IZZI,NORESTE,MONTERREY,CENTRO COMERCIAL,IZ-01931,CITADEL,"AV. ROMUL0 GARZA, ESQUINA CARRETERA MIGUEL ALEMAN, COL.  LA FE, SAN NICOLAS DE LOS GARZA, NUEVO LEON CENTRO COMERCIAL CITADEL",25.726101719999999,-100.215613099999999,ABIERTO,./0.png
19.4781262,-99.1864896,PDV,IZZI,METROPOLITANA,POLANCO,CENTRO COMERCIAL,IZ-00305,PLAZA AZCAPOTZALCO,"AVENIDA AZCAPOTZALCO NUM 527 ESPACIO I-9 DEL. AZCAPOTZALCO, CIUDAD DE MEXICO, C.P. 02000",19.478126199999998,-99.186489600000002,ABIERTO,./0.png
-99.02379054,19.58340965,PDV,IZZI,METROPOLITANA,ECATEPEC,CENTRO COMERCIAL,IZ-03330,Centro Las Americas,"CENTRO LAS AMERICAS, UBICADA EN AV. CENTRAL S/N, FRACCIONAMIENTO LAS AMERICAS, LAS AMERICAS, C.P. 55076, ECATEPEC DE  MORELOS, ESTADO DE MEXICO",-99.023790539999993,19.583409650000000,ABIERTO,./0.png
19.4587054,-99.2337001,PDV,IZZI,METROPOLITANA,SATELITE,CENTRO COMERCIAL,IZ-01284,CENTRO COMERCIAL SAN ESTEBAN,"AVENIDA SAN ESTEBAN NUM 46 LOC. EPUB-02  COL. PUEBLO DE SAN ESTEBAN C.P. 53550 NAUCALPAN DE JUAREZ, ESTADO DE MEXICO",19.458705399999999,-99.233700099999993,ABIERTO,./0.png
20.55856834,-100.8481302,PDV,IZZI,NORESTE,CELAYA,WALMART,IZ-03172,BA HACIENDAS NOROESTE (4881),"AV. DE LAS TORRES NUMERO 2700, FRACCIONAMIENTO HACIENDA DON GU, C.P. 38016, CELAYA, GUANAJUATO",20.558568340000001,-100.848130200000000,ABIERTO,./0.png
-99.73492461,19.29169297,PDV,IZZI,METROPOLITANA,,WALMART,IZ-PEND10161,BODEGA ZINACANTEPEC,"AV. 16 DE SEPTIEMBRE N� 349 ENTRE PRIVADA 16 DE SEPTIEMBRE Y NI�OS H�ROES COLONIA BARRIO DE SAN MIGUEL DELEG. ZINACANTEPEC, ESTADO DE M�XICO CP.51354",-99.734924609999993,19.291692970000000,ABIERTO,./0.png
-99.58629389,19.30989331,PDV,IZZI,METROPOLITANA,TOLUCA,WALMART,IZ-03443,BODEGA TOTOLTEPEC,VICENTE LOMBARDO TOLEDANO #343 SANTA MARIA TOTOLTEPEC C.P. 50200 TOLUCA ESTADO DE MEXICO.,-99.586293889999993,19.309893310000000,ABIERTO,./0.png
20.73582386,-103.3496398,PDV,IZZI,OCCIDENTE,ZAPOPAN,CHEDRAUI,IZ-02391,CHEDRAUI FEDERALISMO,"PROLONGACION FEDERALISMO NORTE NUM. 1786 COL. QUINTA DEL FEDERALISMO, ZAPOPAN, JALISCO, C.P. 45180",20.735823860000000,-103.349639800000006,ABIERTO,./0.png
19.37932793,-99.18673814,PDV,IZZI,METROPOLITANA,VALLE,SORIANA,IZ-03308,MEGA SORIANA MIXCOAC,"AV. REVOLUCION NUM 780, COL. MIXCOAC, SAN JUAN, DEL. BENITO JUAREZ, CIUDAD DE MEXICO,  C.P. 03730 (MEGA MIXCOAC)",19.379327929999999,-99.186738140000003,ABIERTO,./0.png
19.48980355,-99.11926308,PDV,IZZI,METROPOLITANA,ARAGON,SORIANA,IZ-03291,SORIANA LA VILLA / INSURGENTES (INDIOS VERDES),"PROLONGACI�N CALZ. DE LOS MISTERIOS NUM 62, COL. GUADALUPE TEPEYAC, GUSTAVO A. MADERO, CIUDAD DE MEXICO (VILLA)",19.489803550000001,-99.119263079999996,ABIERTO,./0.png
-97.3864489,18.46395379,PDV,IZZI,SURESTE,PUEBLA,CHEDRAUI,IZ-PEND10143,CHEDRAUI TEHUAC�N,"Avenida Independencia Oriente s/n esquina 7 Norte , Colonia Centro, Tehuac�n, Puebla. C.P. 75700",-97.386448900000005,18.463953790000001,ABIERTO,./0.png
-100.0572086,25.79202404,PDV,IZZI,NORESTE,MONTERREY,WALMART,IZ-03423,BODEGA AURRERA PESQUERIA NORTE,"LIBRAMIENTO PESQUERIA ESQ. CON VILLAS REGINA M132, L001 PESQUERIA, NUEVO LE�N",-100.057208599999996,25.792024040000001,ABIERTO,./0.png
19.34176727,-99.19135437,PDV,IZZI,METROPOLITANA,CENTRO DE ACOPIO,CENTRO COMERCIAL,IZ-01970,PATIO  REVOLUCION,"CALLE DEL AYUNTAMIENTO NUM 3 , SAN ANGEL, C.P. 01000, CIUDAD DE MEXICO, CDMX (PATIO REVOLUCION)",19.341767269999998,-99.191354369999999,ABIERTO,./0.png
-99.04950769,19.55591653,PDV,IZZI,METROPOLITANA,,WALMART,IZ-PEND10162,BODEGA SANTA CLARA,"CARR. MEX-PACHUCA #3277 KM. 17.5, COL. TULPETLAC, ECATEPEC, ESTADO DE M�XICO, CP 55400",-99.049507689999999,19.555916530000001,ABIERTO,./0.png
17.980807,-92.938994,PDV,IZZI,SURESTE,VILLAHERMOSA,CHEDRAUI,IZ-01616,CHEDRAUI CRYSTAL VILLAHERMOSA,"AVENIDA HEROICO COLEGIO MILITAR S/N COL. ATASTA DE SERRA C.P. 86100 VILLAHERMOSA, TABASCO",17.980806999999999,-92.938993999999994,ABIERTO,./0.png
17.0520012,-96.742869,PDV,IZZI,OCCIDENTE,OAXACA,CHEDRAUI,IZ-01586,CHEDRAUI CRYSTAL NORIA OAXACA,"AVENIDA PERIFERICO NUM 300 COL. FRACCIONAMIENTO SAN JOSE LA NORIA C.P. 68120, OAXACA, OAXACA",17.052001199999999,-96.742868999999999,ABIERTO,./0.png
19.4518482,-99.1198896,PDV,IZZI,METROPOLITANA,CENTRO,WALMART,IZ-03177,BODEGA ETZATLAN,"CALLE ETZATLAN NUM 25, COLONIA POPULAR RASTRO, DELEGACION VENUSTIANO CARRANZA, C.P. 15220",19.451848200000001,-99.119889599999993,ABIERTO,./0.png
18.267376,-93.218337,PDV,IZZI,SURESTE,CARDENAS,CHEDRAUI,IZ-01607,CHEDRAUI COMALCALCO,"BOULEVARD ADOLFO LOPEZ MATEOS NUM 102 COL. SANTO DOMINGO C.P. 86670 COMALCALCO, TABASCO",18.267375999999999,-93.218337000000005,ABIERTO,./0.png
18.140144,-94.465508,PDV,IZZI,SURESTE,COATZACOALCOS,CHEDRAUI,IZ-01595,CHEDRAUI COATZACOALCOS 2 (CRYSTAL),"AVENIDA UNIVERSIDAD S/N ESQUINA JACARANDAS COL. FRACCIONAMIENTO RANCHO ALEGRE, C.P. 96558, COATZACOALCOS, VERACRUZ",18.140143999999999,-94.465508000000000,ABIERTO,./0.png
18.1468673,-94.4365893,PDV,IZZI,SURESTE,COATZACOALCOS,CHEDRAUI,IZ-01584,CHEDRAUI COATZACOALCOS 1 (CENTRO),"CALLE INDEPENDENCIA ESQUINA REVOLUCION S/N COL. MARIA DE LA PIEDAD C.P. 96410 COATZACOALCOS, VERACRUZ",18.146867300000000,-94.436589299999994,ABIERTO,./0.png
31.73904941,-106.4836771,PDV,IZZI,PACIFICO,CD. JUAREZ,Coppel,IZ-02552,COPPEL UGARTE (1),"UGARTE NUM 343 COL. CIUDAD JUAREZ CENTRO, DEL. JUAREZ, CHIHUAHUA, C.P. 32000 (COPPEL UGARTE)",31.739049410000000,-106.483677099999994,ABIERTO,./0.png
19.3108824,-98.9243728,PDV,IZZI,METROPOLITANA,IXTAPALUCA,WALMART,IZ-01995,BODEGA AYOTLA,"CARRETERA FEDERAL  MEXICO-PUEBLA KM 27.5 N� 6, ENTRE NICOLAS BRAVO Y FRANCISCO JAVIER MINA, C.P. 56560",19.310882400000001,-98.924372800000000,ABIERTO,./0.png
19.6363248,-99.0014126,PDV,IZZI,METROPOLITANA,ECATEPEC,WALMART,IZ-01994,BODEGA AV. NACIONAL,CARRETERA MEXICO-PACHUCA S/N ESQUINA  PRIVADA  AV NACIONAL SANTO TOMAS CHICONAUTLA ECATEPEC  DE MORELOS  EDO DE MEX CP.55068,19.636324800000001,-99.001412599999995,ABIERTO,./0.png
18.6426693,-91.8224456,PDV,IZZI,SURESTE,CD. DEL CARMEN,CHEDRAUI,IZ-02092,CHEDRAUI CIUDAD DEL CARMEN l,"CALLE 19, AVENIDA 31 NUM 164, COL. TACUBAYA, C.P. 24100, CIUDAD DEL CARMEN, CAMPECHE",18.642669300000001,-91.822445599999995,ABIERTO,./0.png
21.1873925,-86.8680803,PDV,IZZI,SURESTE,CANCUN,CHEDRAUI,IZ-02091,CHEDRAUI CANCUN VILLAS DEL MAR,"AVENIDA KABAH SUPERMANZANA 248, MANZANA 11, LOTE 111016, FRACCIONAMIENTO VILLAS DEL MAR C.P. 77516, BENITO JUAREZ, QUINTANA ROO",21.187392500000001,-86.868080300000003,ABIERTO,./0.png
19.3609294,-99.19045405,PDV,IZZI,METROPOLITANA,CENTRO DE ACOPIO,CENTRO COMERCIAL,IZ-01968,PORTAL SAN ANGEL,"CALLE PIRUL NUM 607, LOS ALPES, C.P. 01010, CIUDAD DE MEXICO, CDMX (PORTAL SAN ANGEL)",19.360929400000000,-99.190454050000000,ABIERTO,./0.png
20.67116926,-103.2756167,PDV,IZZI,OCCIDENTE,GUADALAJARA,Coppel,IZ-02895,COPPEL TINTERO (419),"CALLE PRESA DEL TINTERO NUM 653, SAN JOAQUIN, C.P. 44770, GUADALAJARA, JALISCO (COPPEL EL TINTERO)",20.671169259999999,-103.275616700000000,ABIERTO,./0.png
19.36778405,-99.25916918,PDV,IZZI,METROPOLITANA,SANTA FE,CENTRO COMERCIAL,IZ-01972,SAMARA SHOPS,"ANTONIO DOVALI JAIME NUM 70, SANTA FE,  ZEDEC SANTA FE, C.P. 01219, CIUDAD DE MEXICO, CDMX (SAMARA)",19.367784050000001,-99.259169180000001,ABIERTO,./0.png
23.73219094,-99.14312565,PDV,IZZI,NORESTE,CD. VICTORIA,Coppel,IZ-02636,COPPEL MORELOS (893),"MORELOS NUM 1101 COL. CENTRO ENTRE PORFIRIO DIAZ Y NU�EZ DE CARACAS COL. CIUDAD VICTORIA CENTRO, VICTORIA, TAMAULIPAS, C.P. 87000 (COPPEL MORELOS)",23.732190939999999,-99.143125650000002,ABIERTO,./0.png
19.3928878,-99.0510849,PDV,IZZI,METROPOLITANA,ROJO GOMEZ,WALMART,IZ-01909,BODEGA AURRERA ZARAGOZA (TEPALCATES),"CALZADA IGNACIO ZARAGOZA NUM 1527 COL. TEPALCATES, IZTAPALAPA, CIUDAD DE MEXICO, C.P. 09210",19.392887800000000,-99.051084900000006,ABIERTO,./0.png
19.844155,-90.524081,PDV,IZZI,SURESTE,CAMPECHE,CHEDRAUI,IZ-01598,CHEDRAUI CAMPECHE SANTANA,"AVENIDA GOBERNADORES NUM 418 COL. SANTA ANA C.P. 24050, CAMPECHE, CAMPECHE",19.844155000000001,-90.524080999999995,ABIERTO,./0.png
25.83678308,-97.49956427,PDV,IZZI,NORESTE,MATAMOROS,CHEDRAUI,IZ-02392,CHEDRAUI AV DEL NI�O,"AVENIDA DEL NI�O NUM. 251, COL. EJIDO 20 DE NOVIEMBRE, C.P. 87315, MATAMOROS, TAMAULIPAS",25.836783080000000,-97.499564269999993,ABIERTO,./0.png
20.69991352,-103.3371042,PDV,IZZI,OCCIDENTE,GUADALAJARA,SORIANA,IZ-02730,SORIANA CIRCUNVALACION (GDL),"AV. CIRCUNVALACION NTE ENTRE FCO. LIZARDI Y AV. DE LOS NORMALISTAS NUM 415, COL. COLINAS DE LA NORMAL,  C.P. 44270, GUADALAJARA, JALISCO (SORIANA CIRCUNVALACION)",20.699913519999999,-103.337104199999999,ABIERTO,./0.png
19.70426871,-103.4814048,PDV,IZZI,OCCIDENTE,CIUDAD GUZMAN,SORIANA,IZ-03092,SORIANA CIUDAD GUZMAN,"SORIANA CD. GUZMAN, CALZADA MADERO Y CARRANZA NUM 570, COL. CENTRO C.P. 49000, MUNICIPIO ZAPOTLAN EL GRANDE, JALISCO",19.704268710000001,-103.481404800000007,ABIERTO,./0.png
19.26735984,-99.11751157,PDV,IZZI,METROPOLITANA,TLALPAN,WALMART,IZ-02126,BODEGA AURRERA XOCHIMILCO,"PROLONGACION DIVISION DEL NORTE NUM 5333 COL. POTRERO DE SAN BERNARDINO, DEL. XOCHIMILCO C.P.16030, CIUDAD DE MEXICO,",19.267359840000001,-99.117511570000005,ABIERTO,./0.png
19.29147339,-99.125571,PDV,IZZI,METROPOLITANA,TLALPAN,WALMART,IZ-01256,BODEGA AURRERA VILLA COAPA,"CANAL DE MIRAMONTES 7620 , COL. VILLA COAPA , TLALPAN C.P. 14390 , ENTRE LAS CALLES DE ACOXPA Y VEREDA , DISTRITO FEDERAL",19.291473390000000,-99.125570999999994,ABIERTO,./0.png
27.49294892,-99.50686188,PDV,IZZI,NORESTE,NUEVO LAREDO,Coppel,IZ-02585,COPPEL ALAMEDA (222),"GONZALEZ NUM 2815 COL. CENTRO COL. NUEVO LAREDO CENTRO, NUEVO LAREDO, TAMAULIPAS C.P. 88000 (COPPEL ALAMEDA)",27.492948920000000,-99.506861880000002,ABIERTO,./0.png
18.013759,-92.91849,PDV,IZZI,SURESTE,VILLAHERMOSA,CHEDRAUI,IZ-01613,CHEDRAUI AMERICAS VILLAHERMOSA,"UNIVERIDAD S/N COL. JOSE MARIA PINO SUAREZ C.P. 86010, VILLAHERMOSA, TABASCO",18.013759000000000,-92.918490000000006,ABIERTO,./0.png
20.64720111,-103.3187871,PDV,IZZI,OCCIDENTE,TLAQUEPAQUE,SORIANA,IZ-03218,SORIANA FORUM TLAQUEPAQUE,"MEGA TLAQUEPAQUE, BLVD. GRAL. MARCELINO GARCIA BARRAGAN NUM 2077, COL. PRADOS DEL NILO, C.P. 44840, GUADALAJARA, JALISCO",20.647201110000001,-103.318787099999994,ABIERTO,./0.png
